x,y,z,Cluster
-0.9754294971160161,-0.4962634678171969,Hot1,0
-0.7420689059224805,-0.16585941647699856,Hot1,0
-0.6135626423667457,-0.20984269343107007,Hot1,0
-0.937125499942435,-0.4847672378069538,Hot1,0
-1.6743081591541384,-0.35017553803989837,Hot1,0
-0.8667038740036251,-0.35470034203512757,Hot1,0
-1.5937873672892766,-0.2895832964174069,Hot1,0
-0.7498397027006745,-0.25271216823834985,Hot1,0
-1.246909926228778,-0.27905819076544786,Hot1,0
-1.1760377323316387,-0.48931101515921727,Hot1,0
-1.0132383462008336,-0.07633110863553115,Hot1,0
-0.702914879516014,-0.03794789184743532,Hot1,0
-1.6898819874433426,-0.16679333116941839,Hot1,0
-1.2856249334935876,-0.3320673127430163,Over3,0
-1.666313011882664,-0.822612782757285,Over3,0
-2.101001480050179,-0.07802503142506849,Over3,0
-0.987495767893216,-0.4140402908580698,Over3,0
-1.7693360784004968,-0.5503720429878011,Over3,0
-1.3441814349000039,-0.6725999696835023,Over3,0
-2.147653581440323,-0.6568771727212561,Over3,0
-1.6170856539523832,-0.4045972045292547,Over3,0
-1.0416590124956482,-0.34228343762577845,Over3,0
-1.153377894730352,-0.25230078110899706,Over3,0
-1.310210812681508,-0.22840174223904378,Over3,0
-1.2095256859611723,-0.43849602389403153,Over3,0
-2.316884627302606,-0.7232807727469946,Over3,0
-1.7007633755670863,-0.6257082965448497,Over3,0
-2.128323633839113,-0.5701910531247352,Over3,0
-1.6326628882919811,-0.7722382391873875,Over3,0
-1.6843127719930704,-0.3784265725492547,Over3,0
-2.0415795907854175,-0.6641796792275899,Over3,0
-1.2313027032979709,-0.4350311080176199,Over3,0
-1.5535723963570336,-0.33432269219719785,Over3,0
-1.5896188452674869,-0.873916031030575,Over3,0
-2.0074712014732623,-0.36500105163551305,Over3,0
-1.5236353749619072,-0.3485868404192364,Over3,0
-1.3253512196476889,0.3102383964743095,Over3,0
-1.2646454035208523,0.25838234699624507,Over3,0
-2.020570628492082,-0.4174829372447309,Over3,0
-1.7920591305364122,-0.16525894201251506,Over3,0
-1.189903633221409,-0.610038124093435,Over3,0
-2.430981439436693,-0.5835422603234152,Over3,0
-2.287276769054376,-0.49645515555124753,Over3,0
-1.4727306379756357,-0.5601791539124604,Over3,0
-2.319806601255075,-0.274407180910844,Over3,0
-1.9321292594111619,-0.2432223412793229,Over3,0
-0.9329084791427966,-0.13263159201841201,Over3,0
-1.7424598232876969,-0.5602899034764615,Over3,0
-1.4667429399076575,-0.24939849912572074,Over3,0
-1.3499968783146272,-0.44783068266391796,Over3,0
-1.3842366365843919,-0.5412593968564043,Over3,0
-2.396036337196684,-0.5583805001771449,Over3,0
-2.0887069042352007,-0.42114132376414604,Over3,0
-2.0703944457757326,-0.468656351612168,Over3,0
-1.931977575173106,-0.5448563607029124,Over3,0
-1.3872257161267407,-0.2600256321021995,Over3,0
-1.9706465514313423,-0.573525488966601,Over3,0
-1.2728565869857165,-0.7212633564803688,Over3,0
-1.199405625048108,-0.5480188751816748,Over3,0
-1.1163742573742124,-0.33524165964029334,Over3,0
-1.2201143644704142,-0.74562117773741,Over3,0
-1.1347131906400623,-0.4287043179168474,Over3,0
-1.6911371376015862,-0.734571326496427,Over3,0
-2.344343405808891,-0.7873319153347468,Over3,0
-1.4798494194869756,-0.6519953794304463,Over3,0
-2.09480623385717,-0.4924424712718746,Over3,0
-2.436432488341058,-0.8181602301212391,Over3,0
-1.8424526402597583,-0.5085013405060133,Over3,0
-1.6156072282377558,-0.5293704173408023,Over3,0
-2.4366519463622174,-0.5453245457826852,Over3,0
-1.958631947665586,-0.45665404225089434,Over3,0
-2.297174633389563,-0.9270618952399128,Over3,0
-1.4625287135428877,-0.6739598305388818,Over3,0
-1.2418051719179555,-0.33941850287331937,Over3,0
-1.6546144677032564,0.0072061804485928395,Over3,0
-1.7906134766682886,-0.9324509393304808,Over3,0
-2.1296658175446326,-0.7745059663950381,Over3,0
-1.1920763892855657,0.03746572023498272,Over3,0
-1.7978489187409918,-0.08249810902500525,Over3,0
-2.106748419562179,-0.4223831587955777,Over3,0
-2.086162874005573,-0.6985393155796583,Over3,0
-1.1413254746508492,-0.26810424422995216,Over3,0
-2.2363627896606415,-0.610647993670789,Over3,0
-1.7764313156276088,-0.3576190505070352,Over3,0
-1.3655341203917004,-0.523948564543576,Over3,0
-1.6185642386466355,-0.48458700105582936,Over3,0
-1.6435614311294695,-0.6708858396694752,Over3,0
-1.2233253835297977,-0.5022829793512873,Over3,0
-1.5674826078901967,-0.33671765901875,Over3,0
-1.9599169299644477,-0.3344919421513461,Over3,0
-1.3072259221055014,-0.5534522805955638,Over3,0
-2.0631735496069163,-0.8607298518372785,Over3,0
-1.330996575403159,-0.7462211791418896,Over3,0
-1.5191202196606581,-0.46865314658481494,Over3,0
-1.689423189644983,-0.49921373109049655,Over3,0
-1.746465590623995,-0.6404211840265862,Over3,0
-1.442246850286507,-0.6105274698836768,Over3,0
-1.908395178911081,-0.5347223746460475,Over3,0
-1.3549331832598515,-0.6115467550002346,Over3,0
-1.8403850191185205,-0.5645471278678938,Over3,0
-2.0511803248166927,-0.8413236246189436,Over3,0
-1.70505109689678,-0.5864406787863937,Over3,0
-1.797549255925655,-0.48082284074562043,Over3,0
-2.1533834339283833,-0.5788513021464063,Over3,0
-2.5774088779680757,-0.651090921465381,Over3,0
-1.560140953083253,-0.5381210727314069,Over3,0
-1.7262124657555922,-0.8969836675273226,Over3,0
-1.5047315991931112,-0.4946021018079721,Over3,0
-1.3844035280483924,-0.4044260682303758,Over3,0
-2.0001597071937742,-0.626201174280811,Over3,0
-2.1227498331928207,-0.36063159200852113,Over3,0
-1.0443001091059645,-0.03369479905877065,Over3,0
-1.8831250432241775,-0.20908079657391426,Over3,0
-1.3207794573195588,-0.18281909249120606,Over3,0
-1.9294922430760586,0.14577986109916313,Over3,0
-1.6997770280857516,-0.3194445881195227,Over3,0
-1.3665533151954063,-0.5116027579882935,Over3,0
-1.8180356266267688,-0.10086501524012959,Over3,0
-2.2033346928019504,-0.5572117427389394,Over3,0
-1.4133034125730755,-0.22071264321239542,Over3,0
-2.0999740802103526,-0.23753167989900928,Over3,0
-1.9791592094933692,-0.005633492628847107,Over3,0
-1.0909858463465385,-0.6334966391351898,Over3,0
-1.0077125423001594,-0.19577523473825933,Over3,0
-1.8209289524521184,-0.7825776082914032,Over3,0
-1.2620452310422603,-0.6310316036534662,Over3,0
-1.293002324533384,-0.4790035966862706,Over3,0
-1.620583999177799,-0.4687117120405057,Over3,0
-1.460041646227431,-0.6771936701294436,Over3,0
-1.9506148340160638,-0.6805791981546057,Over3,0
-2.024690578543508,-0.8723646589983957,Over3,0
-1.1816020846140152,-0.22159549899891162,Over3,0
-1.6538221045882278,-0.8274472545376885,Over3,0
-1.4223767987469285,-0.21002620910036024,Over3,0
-1.2546536607724637,-0.5447040908985583,Over3,0
-1.1103605318794276,-0.29949370187255825,Over3,0
-1.2598690813601663,-0.4982150644961752,Over3,0
-1.3085653557819203,-0.03527215800566008,Over3,0
-1.9136120358076687,-1.0723215714735455,Over3,0
-1.6021289715724794,-0.43322278946669374,Over3,0
-1.153908101427416,-0.6748398302168278,Over3,0
-1.8847639406629553,-0.40807008105055653,Over3,0
-1.6507425845633192,-0.6955822141811566,Over3,0
-2.4177319617493036,-0.5530500870896325,Over3,0
-1.7377169868174778,-0.8774780155085785,Over3,0
-2.0569602495928248,-0.6531905793816957,Over3,0
-1.7658160180805014,-0.5553956961713841,Over3,0
-1.0804304140907819,0.006639007883390307,Over3,0
-1.8523959949116962,-0.8692853321298832,Over3,0
-2.0662845203426445,-0.0686348200032961,Over3,0
-1.7652788621269142,-0.4482827145620023,Over3,0
-1.2390649908619231,-0.549758795408231,Over3,0
-1.795697325534201,-0.29503987799221976,Over3,0
-2.0237402841579977,-0.7670326572730538,Over3,0
-1.6718034035614666,-0.5476607644497291,Over3,0
-1.8586802550208257,-0.9701644344711544,Over3,0
-1.5456222461025368,-0.6218160962767091,Over3,0
-2.023428184409931,-0.5051190457904167,Over3,0
-1.593427000421112,-0.7971684200273588,Over3,0
-1.4514843228892396,-0.22919438922557123,Over3,0
-2.26824708421095,-0.9544956107457021,Over3,0
-1.765594333790707,-0.6607292220539422,Over3,0
-2.268820083896102,-0.5934532335226346,Over3,0
-2.3718870705558586,-0.6420507160367057,Over3,0
-2.011204376315311,-0.6768892987953281,Over3,0
-1.7532385672698283,-0.6154418130844095,Over3,0
-1.2239173792653972,-0.389703483170034,Over3,0
-1.0807879099542241,-0.3302466736193124,Over3,0
-1.6968109828736266,-0.7891985280997764,Over3,0
-1.903488292373532,-0.6815870302380235,Over3,0
-1.9161640895583483,-0.24985651563515648,Over3,0
-1.5620826334241236,-0.7273244764828355,Over3,0
-1.404912503428646,-0.08638243252141768,Over3,0
-1.964516427776251,-0.47279021463687343,Over3,0
-2.174752671217203,-0.9346580220139008,Over3,0
-1.1618282484462257,-0.1846817202834224,Over3,0
-1.2469867808562545,-0.4110200214710497,Over3,0
-1.8741825559900136,-0.7447022849188308,Over3,0
-1.3627305963954397,-0.24810485836442667,Over3,0
-1.929488014230517,-0.377240851032612,Over3,0
-1.8613139638078215,-0.5146708790755975,Over3,0
-1.9719711353814273,-0.5176210228897181,Over3,0
-1.932912938236302,-0.8851572301256219,Over3,0
-1.4528089579769123,-0.5082598573618583,Over3,0
-1.4476630931387364,-0.8300877239927421,Over3,0
-1.743910915777401,-0.07163328020377334,Over3,0
-1.341111709509839,-0.6436576359891897,Over3,0
-1.6355569710713,-0.8380557427027832,Over3,0
-1.8416158834443275,-0.6631498182284384,Over3,0
-1.4220461288006043,-0.8726046859915421,Over3,0
-1.5133818834197754,-0.3143753362029434,Over3,0
-1.7960678470762348,-0.6354035449065791,Over3,0
-1.147277297415531,-0.4610876437799372,Over3,0
-1.301033708570423,-0.3378376320737005,Over3,0
-1.364043199526721,-0.5859275997222948,Over3,0
-2.026521595245289,-0.125283086397897,Over3,0
-2.1293808948688366,-0.46833891762272717,Over3,0
-1.0485280522367777,-0.12901314433919497,Over3,0
-1.8016856969832276,-0.3938526168508194,Over3,0
-1.200924761424728,-0.7557792167039342,Over3,0
-2.302666670954295,-0.10816859357619944,Over3,0
-1.85429297069782,-0.6157202548059791,Over3,0
-1.1155689654257495,-0.30508943144117245,Over3,0
-1.276865102916467,-0.07460356489497495,Over3,0
-1.9384674796726515,-0.43780957023350076,Over3,0
-2.2936471705728496,-0.5510167940037128,Over3,0
-2.24568286862142,-0.6367442671894062,Over3,0
-1.8746802834947964,-0.549518522764748,Over3,0
-1.8696998924552666,-0.6819052228446398,Over3,0
-1.5254757148161529,-0.5293086986773654,Over3,0
-1.5719067014811408,-0.49304924271821704,Over3,0
-2.446269542852167,-0.8853567855197653,Over3,0
-1.2925620829419118,0.011108697256958311,Over3,0
-1.9020892490361023,-0.5988265459780611,Over3,0
-1.3224921319521312,-0.2188243221858535,Over3,0
-1.6026148392266726,-0.6667321268727718,Over3,0
-1.1262718561038443,-0.1940957374220281,Over3,0
-1.377836314305238,-0.3949346993958489,Over3,0
-1.432583774484447,-0.6776509254755781,Over3,0
-2.282187429020874,-0.8339013987939234,Over3,0
-1.5235529519147015,-0.6063211059090278,Over3,0
-1.7912822506108688,-0.5787585355132369,Over3,0
-2.408786862433168,-0.88370044300789,Over3,0
-1.2353381399316652,-0.045806288603499085,Over3,0
-1.5078145944845875,-0.4486917293400083,Over3,0
-1.025999799289696,0.060084375479077495,Over3,0
-1.1058047797467498,-0.2510550722390897,Over3,0
-1.3615502012709262,-0.5732363469132913,Over3,0
-2.039615537199753,-0.6478488093312075,Over3,0
-2.3266751658108697,-0.6441188680828707,Over3,0
-1.218991654936008,-0.5498883251471409,Over3,0
-1.887159819416168,-0.3818859795446169,Over3,0
-2.1634693064870474,-0.3366667609297143,Over3,0
-1.211952348652432,-0.5600500230864536,Over3,0
-1.4274465248912571,-0.5083183104000343,Over3,0
-1.084413732024302,-0.34586226385857727,Over3,0
-1.5149638456277992,-0.769339694453122,Over3,0
-2.459384117885696,-0.5750510531899558,Over3,0
-1.6881193885109502,-0.7127465525886598,Over3,0
-2.0454612040921574,-0.6254254537323225,Over3,0
-1.5219203271538553,-0.49824630263942227,Over3,0
-2.224386686814241,-0.6887281333705825,Over3,0
-1.1709474386680776,-0.34804347716550893,Over3,0
-2.1150981160580673,-0.7353848987408965,Over3,0
-1.0662446941715233,-0.44650889204457345,Over3,0
-1.585944091592867,-0.6472980354240069,Over3,0
-1.7267032227665864,-0.6401510563624382,Over3,0
-1.4462097758521664,-0.7540639094844047,Over3,0
-1.0928815281803232,-0.5235416858393259,Over3,0
-1.2407468573710085,-0.7728573125077807,Over3,0
-2.3754598609615094,-0.8746458185700569,Over3,0
-2.0871306368013616,-0.7425440740806201,Over3,0
-2.457958455680352,-0.801007591442099,Over3,0
-2.344441495476081,-0.35465133510289465,Over3,0
-1.9710973457235088,-0.7521054036364808,Over3,0
-1.6628211605178576,-0.6377469801894482,Over3,0
-1.1792731879830767,0.3035661592268532,Over3,0
-2.1452588368569083,-0.5371839512303233,Over3,0
-2.3690232823832695,-0.6350973293626453,Over3,0
-2.3085406471052057,-0.3274820106687084,Over3,0
-2.1901797534327048,-0.043205766057750235,Over3,0
-1.2365816104663319,-0.8489199789469,Over3,0
-1.6000241630449619,-0.6746381348845486,Over3,0
-1.3253294269666553,-0.5424936129433838,Over3,0
-1.4575013060715856,-0.3895327020200551,Over3,0
-1.7167703843244073,-0.6285903414742986,Over3,0
-1.5065508831825534,-0.5529997833474773,Over3,0
-1.6477100986419844,-0.5083474415743533,Over3,0
-2.221503325141627,-0.3687091000966945,Over3,0
-2.060476448729072,-0.6895233768071041,Over3,0
-1.5770465933892122,-0.8056694452309162,Over3,0
-1.1358110569013535,-0.1827979507967188,Over3,0
-1.2803527128321794,-0.49542161420715336,Over3,0
-1.051043288087607,0.012449646224952727,Over3,0
-2.607141355507535,-0.8205595868207718,Over3,0
-1.8561753008081676,-0.7808021185336917,Over3,0
-1.6811721543640497,-0.4040626351132721,Over3,0
-1.2506030914013004,-0.32780974412289043,Over3,0
-1.7782837492462755,-0.6612366296812298,Over3,0
-1.251746144590422,-0.059786793129349376,Over3,0
-1.3101482896197563,-0.3029720737075395,Over3,0
-1.2243859452295798,-0.16226119687757143,Over3,0
-2.124160886440864,-0.7080479677980713,Over3,0
-1.2360132790956915,-0.5188756746769869,Over3,0
-1.5676247957355491,-0.5985682849947065,Over3,0
-1.9070746605774285,-0.7738745963386616,Over3,0
-1.3549148447443096,-0.6783927536569416,Over3,0
-1.3775648987495674,-0.4362548639487823,Over3,0
-1.3178934939723548,-0.7440642413001975,Over3,0
-2.038191285437827,-0.576412230414468,Over3,0
-1.0823601678688517,-0.5112264773302782,Over3,0
-1.938135832760889,-0.46141311399763707,Over3,0
-1.6807438265954953,-0.32867421062120394,Over3,0
-2.022125396084336,-0.161022273103629,Over3,0
-1.8187594137747625,-0.6706651645083059,Over3,0
-2.226564195008055,-0.21172139076581303,Over3,0
-1.111854049380629,-0.6145856607058282,Over3,0
-2.0129101553194957,-0.570453077785638,Over3,0
-1.5574283777476334,0.32716916033212673,Over3,0
-1.3373069049972752,-0.47125385459466285,Over3,0
-1.9204173176453325,-0.002147261840561082,Over3,0
-1.7292063940243845,-0.5598703928877657,Over3,0
-1.5041711743634854,-0.40906366737159494,Over3,0
-2.3483800996169015,-0.7209259190622448,Over3,0
-1.7924919843722036,-0.6684166186245948,Over3,0
-1.9481189407944155,-0.9299469290894876,Over3,0
-1.7193419445401648,-0.5466502422894275,Over3,0
-1.3894895941609462,-0.5416236684241047,Over3,0
-2.1883041859834393,-0.2250953097313268,Over3,0
-1.1435876004238086,-0.24079840258183777,Over3,0
-1.3865974450322585,-0.8551867130903952,Over3,0
-1.2957012048204168,-0.37121418601660866,Over3,0
-1.8883109654086008,-0.7649158146377031,Over3,0
-2.017941469977723,-0.6910530427112327,Over3,0
-1.7011735169735118,-0.4762090224356472,Over3,0
-1.4395602957576863,-0.6437875957732558,Over3,0
-1.1461287135712623,-0.20030947719987205,Over3,0
-2.2313922221391183,-0.5461580080640317,Over3,0
-2.2632135600317524,-0.5741289497036822,Over3,0
-1.612635012964721,-0.7066308562091573,Over3,0
-2.0360601451260916,-0.40586341919415597,Over3,0
-1.3145965682528935,-0.8965193394878566,Over3,0
-2.2281129310928267,-0.6231324011967395,Over3,0
-2.1421351351399536,-0.561499119514728,Over3,0
-1.940500606559912,-0.47982348404052155,Over3,0
-1.6327045746985827,-0.6711621169637942,Over3,0
-1.9601853987103361,-0.5038287189077518,Over3,0
-1.2976589136154215,-0.43272808219358333,Over3,0
-1.437127838683791,-0.444034903820784,Over3,0
-1.8542090390407862,0.23904302721158852,Over3,0
-2.493750156017971,-0.6201361617456733,Over3,0
-1.1691665948807801,-0.48554867076403174,Over3,0
-1.8284198868993307,-0.8293676948867397,Over3,0
-1.584610411764945,-0.6550678750596142,Over3,0
-1.1212351639230533,-0.07379099828372579,Over3,0
-1.1526246539695195,-0.6246393367807203,Over3,0
-1.3332449720097252,0.09470645542249406,Over3,0
-1.6357540135630835,-0.7112114764943759,Over3,0
-1.969649464104059,-1.0038015611763882,Over3,0
-1.4309369502747964,-0.5145553371052151,Over3,0
-2.3126795541780294,-0.6993634367116086,Over3,0
-2.294842359751951,0.0632872720126649,Over3,0
-1.5045199131029057,-0.3921501683886188,Over3,0
-1.6234963324606244,-0.29400594538098435,Over3,0
-1.7379027704079926,-0.5726408780982697,Over3,0
-1.4859547730967837,-0.6743103700003485,Over3,0
-2.3745433921171615,-0.5629220433393414,Over3,0
-1.2551144209294982,-0.16143788074657364,Over3,0
-1.9765567003987248,-0.5348970104347072,Over3,0
-1.3189296057704685,-0.5638375999562557,Over3,0
-2.2568374775793676,-0.6639032895138585,Over3,0
-1.138071436923386,-0.27015742259402864,Over3,0
-2.161106084522081,-0.5538935313074402,Over3,0
-1.2752078742198831,-0.15375450403151242,Over3,0
-1.1859171862143365,-0.5518178230642096,Over3,0
-1.6518138816224008,-0.44488613293518414,Over3,0
-1.0850398048949141,-0.329569414773537,Over3,0
-1.9618122381167218,-0.6575080373150499,Over3,0
-1.2529839065024189,-0.7116823897283239,Over3,0
-1.9276390058864972,-0.45293591419649937,Over3,0
-2.152379868385673,-0.4648214768297028,Over3,0
-1.3605777988771677,-0.568372297937084,Over3,0
-1.646157879065415,-0.542822373097947,Over3,0
-2.0103996979885443,-0.7040211700473799,Over3,0
-1.875203142408461,-0.2648632336763015,Over3,0
-2.1148878907290025,-0.1543175202368363,Over3,0
-1.6209084402878875,-0.6551943511014182,Over3,0
-1.6434322651363773,-0.7414808224477907,Over3,0
-1.8243944910078551,-0.55158661372982,Over3,0
-1.2902042569616368,-0.34952739974509384,Over3,0
-1.4571297372847907,-0.6975419461249888,Over3,0
-1.1795554814745315,-0.4137701154298882,Over3,0
-1.7541900279216356,-0.41121017376710434,Over3,0
-1.1688915517223193,-0.5915761261981187,Over3,0
-1.6395647632057397,-0.9631739050127086,Over3,0
-2.1164279844591216,-0.3628249484665952,Over3,0
-1.465015577412885,-0.8238922915305426,Over3,0
-2.0535021067293697,-0.37300994889322875,Over3,0
-1.6942728117963273,-0.20903945923000597,Over3,0
-2.0913965283410527,-0.2175241762225325,Over3,0
-1.1524197229582522,-0.176527984417018,Over3,0
-2.1199048108166187,-0.774092606676367,Over3,0
-1.735901202780099,-0.6435356653936083,Over3,0
-1.9230915209455175,-0.8029123570561821,Over3,0
-1.6562708459374837,-0.6398271235389522,Over3,0
-2.278387500688408,-0.5543131765914613,Over3,0
-1.6657957538218666,-0.5426396537590088,Over3,0
-1.7768942471209048,-0.0719084072198042,Over3,0
-1.489795274338344,-0.5517392929615634,Over3,0
-1.6358073017967318,-0.42715908989771845,Over3,0
-1.7512129551495184,-0.2095531495624913,Over3,0
-1.9630382434218692,-0.6099915946858651,Over3,0
-1.9677492544683017,-0.4543460796484307,Over3,0
-1.511530914777115,0.13486881221317099,Over3,0
-1.4793081754675081,-0.26760206732203007,Over3,0
-1.482018901281348,-0.8467489414630077,Over3,0
-1.2811199980509451,-0.825585320247963,Over3,0
-1.6248559641439848,-0.18013161214464465,Over3,0
-0.9024906569563028,-0.056004935036227554,Over3,0
-1.7767947448813086,-0.7894295155505556,Over3,0
-2.2388720165849723,-0.39633649819061045,Over3,0
-1.623355579680278,-0.42160529541716374,Over3,0
-1.3835205899439642,0.22683573321672001,Over3,0
-1.6889955379664607,-0.5430339519960572,Over3,0
-1.4216353624924958,-0.3566661569386412,Over3,0
-1.7156604883664692,-0.6905502153518064,Over3,0
-1.902594754350293,-0.6045922383034675,Over3,0
-2.075131350121985,-0.5308572945724479,Over3,0
-1.5545571821226662,0.24188513592689115,Over3,0
-1.6883574035262519,-0.6445180647977901,Over3,0
-1.2568286621380664,-0.11491344454166848,Over3,0
-1.2807213261402632,-0.5251161311070422,Over3,0
-1.799929893505822,-0.4954629883446507,Over3,0
-2.0669756885953885,-0.3243861477084252,Over3,0
-1.0874113452836665,-0.09136449313634312,Over3,0
-2.2275079919980816,-0.4266282659267206,Over3,0
-2.411403036847791,-0.6971012357175473,Over3,0
-2.354136994306716,-0.45335328705019473,Over3,0
-1.6858119879547966,-0.823695342702827,Over3,0
-1.0406228975339131,0.03259340915344145,Over3,0
-1.2162578108464506,-0.3976872919160775,Over3,0
-2.163317693724276,-0.638659821709794,Over3,0
-1.6027229244989574,0.062404152694202644,Over3,0
-2.212287611123162,-0.48183705319899756,Over3,0
-2.178067680861166,-0.4749599582169334,Over3,0
-1.0328431253555206,-0.11512674388338942,Over3,0
-1.2423804341739535,-0.14696967912887038,Over3,0
-1.8439772009584618,-0.8494512055721191,Over3,0
-2.4212083415422603,-0.6044475255772935,Over3,0
-1.9743013549198667,-0.44546280857347353,Over3,0
-2.261418219280459,-0.6990974854216595,Over3,0
-1.6385787494272357,-0.4416583476884077,Over3,0
-1.2575073257093832,-0.2547601122352096,Over3,0
-1.5281072341598259,-0.612903987465774,Over3,0
-1.1923721131423093,-0.20805591307044952,Over3,0
-1.4061790421330649,-0.6172729385650453,Over3,0
-1.1658902258300072,-0.35723759847440245,Over3,0
-1.2705624515268426,-0.45709882250398015,Over3,0
-1.5902442443378468,-0.18857770287130693,Over3,0
-2.235040374402289,-0.4426027996230907,Over3,0
-2.136746899204836,-0.4609247341740069,Over3,0
-1.4320924469982919,-0.5223952798933852,Over3,0
-2.143910508683799,-0.9820504383311082,Over3,0
-1.6046508947669342,-0.7487597296662246,Over3,0
-1.0744215062369313,-0.3328676387479271,Over3,0
-1.9654355179706071,-0.8514969148653541,Over3,0
-1.480823164314267,-0.40190228784716914,Over3,0
-1.3271357066660536,-0.3537671386973801,Over3,0
-1.2208719224777624,-0.6329016440486716,Over3,0
-1.377219548045844,-0.5330953955729367,Over3,0
-1.253491437362509,-0.38584000791445644,Over3,0
-1.3611399596300677,-0.7794806950514552,Over3,0
-2.1360880967758145,-0.3020580100834528,Over3,0
-1.868846147770311,-0.37993131862074714,Over3,0
-1.7587925683872383,-0.5415419542519169,Over3,0
-1.327909536385265,-0.03959084277917061,Over3,0
-1.4787935608002274,-0.23022094708408083,Over3,0
-1.9388324155615806,-0.8783522268943745,Over3,0
-2.042455036076917,-0.5074271327170172,Over3,0
-2.238334476311307,-0.189493230782614,Over3,0
-1.617996152220211,-0.26537470628424015,Over3,0
-1.1677940992211016,-0.2055866069666044,Over3,0
-1.6232124510570054,-0.39069196751516166,Over3,0
-1.300982279680601,-0.12399415314043667,Over3,0
-1.5183910062330135,-0.6339135110099873,Over3,0
-1.3238057551157412,-0.31337015602250196,Over3,0
-2.2278378130905496,-0.9881841518392347,Over3,0
-1.3957599749560432,-0.5436824057751023,Over3,0
-1.775526373927834,-0.8120641450822342,Over3,0
-1.50724662104295,-0.3471234632492096,Over3,0
-1.4808159852557543,-0.44388042640305503,Over3,0
-1.005047488350128,-0.05041254068624484,Over3,0
-1.2179524393044603,-0.3461043291978246,Over3,0
-2.270294877356056,-0.6116817887932864,Over3,0
-1.8234708418671315,-0.3656236920227299,Over3,0
-2.2825048688805487,-0.5680085940934034,Over3,0
-2.2252225362284013,-0.5083779212391062,Over3,0
-1.7612516403379304,-0.5906804067682,Over3,0
-1.5764308722855132,-0.26561498031089753,Over3,0
-1.9442155460331765,-0.9309450081602254,Over3,0
-1.5223438278683332,-0.36925119029289444,Over3,0
-1.2223519805311298,-0.28769209849800853,Over3,0
-1.852240245650453,-0.3210044470705632,Over3,0
-1.4183722528519886,-0.1044451607734373,Over3,0
-1.5714237600100864,-0.7546588315483174,Over3,0
-1.350462851608102,-0.3264518756887481,Over3,0
-1.7260416689028388,-0.5623254719618322,Over3,0
-1.0962827919664646,-0.3218662504764345,Over3,0
-1.4223730484338313,-0.6682101115836158,Over3,0
-1.1268398428709028,-0.5742162769559079,Over3,0
-1.4140409238941782,0.053676095859805935,Over3,0
-2.2184792571101624,-0.7095534135876478,Over3,0
-1.7328512402525857,-0.7133965952386305,Over3,0
-1.5607066750193368,-0.7743742323642889,Over3,0
-1.8435367048553781,-0.27997711953384996,Over3,0
-1.7641943471959987,-0.5441827928325729,Over3,0
-1.239003429900868,-0.785422225003861,Over3,0
-1.610300713748099,0.046624858435688324,Over3,0
-2.1195620645153683,-0.681202470348595,Over3,0
-1.8586765896923678,-0.6887499245112582,Over3,0
-1.9129611340824024,-0.6928710605873755,Over3,0
-1.4387589207371134,-0.11270063416617947,Over3,0
-1.5864295356868816,-0.7115474333281595,Over3,0
-1.6087332863157489,-0.6196927300905533,Over3,0
-1.5816269883671434,-0.20851966720624932,Over3,0
-1.9718165363751003,-0.4838976895838718,Over3,0
-1.751982275449747,-0.7878903533461281,Over3,0
-1.635478217594812,-0.033404760998812746,Over3,0
-1.1918439764549378,-0.3444142908312392,Over3,0
-1.1281790723067837,-0.7958006699470905,Over3,0
-1.3754575646023113,-0.10032496769706488,Over3,0
-1.6460351401108408,-0.39180137033538637,Over3,0
-1.3535288072962457,-0.4575949583050881,Over3,0
-1.760187693027634,-0.8291216274311544,Over3,0
-1.7410291748057645,-0.5767978214933285,Over3,0
-1.6328681181866,-0.5054298828989501,Over3,0
-2.0402845314215523,-0.5329392074856177,Over3,0
-1.165548695918329,-0.4146661517771277,Over3,0
-2.369149896204675,-0.6208818027513959,Over3,0
-2.252751358542466,-0.8535054595507264,Over3,0
-1.5998503793222316,-0.48276313878581295,Over3,0
-1.752760053083584,-0.8735799298837328,Over3,0
-1.5271970789317653,-0.7270110296869681,Over3,0
-1.2514875233649956,-0.5338257035257672,Over3,0
-2.1684923024826106,-0.44482452347818785,Over3,0
-1.676029667031198,-0.8348169787390398,Over3,0
-1.732789627278317,-0.6936977872481633,Over3,0
-1.48058720758345,-0.3190388439691834,Over3,0
-2.0436844563147285,-0.24512673592434722,Over3,0
-1.5551037799357794,-0.5155605261305333,Over3,0
-1.7767213185019193,-0.8080775333504612,Over3,0
-1.9677333954987284,-0.6002289093552493,Over3,0
-1.4463775575933293,-0.11784926116239096,Over3,0
-1.1987378333977285,0.07838555255192522,Over3,0
-2.28834657004455,-0.6268614562007677,Over3,0
-1.177545323077965,-0.5017191908349747,Over3,0
-1.2588245609728332,-0.38471349138397043,Over3,0
-1.3090218363913737,-0.33650079219189616,Over3,0
-1.9966928688372974,-0.3214092590724112,Over3,0
-1.3994391186940045,-0.4940703992019381,Over3,0
-1.1733614104034062,-0.5430687365730409,Over3,0
-2.0376782187568985,-0.5506872120163977,Over3,0
-1.9566762078377957,-0.36842415732495754,Over3,0
-1.6479257441007777,-0.6006713940649394,Over3,0
-1.1899022006194797,-0.5944900819663197,Over3,0
