%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME,PATTERN-NAME,PATTERN-NO
3,22168,22168,600,0,8675377,264938,13,230303,java/lang/Object@00000007FFF671C0,Hot3_2,4
3,13205,13205,425,0,5475834,167143,9,256432,java/lang/Object@00000007FFF687D8,Hot3_2,4
3,41883,41883,1128,0,15110885,461333,24,219104,java/lang/Object@00000007FFF688D8,Hot3_2,4
3,1420,1420,49,0,410992,12455,1,192572,java/lang/Object@00000007FFF68708,Hot3_2,4
2,177443,177443,3535,0,68198097,2080910,99,213033,java/lang/Object@00000007FFF68780,Hot3_2,4
3,61118,61118,1664,0,22503816,685428,34,210454,java/lang/Object@00000007FFF68A50,Hot3_2,4
3,18590,18590,491,0,7837161,239608,12,244750,java/lang/Object@00000007FFF68958,Hot3_2,4
2,178844,178844,3753,0,68025153,2080283,99,211124,java/lang/Object@00000007FFE043C8,Hot3_2,4
3,23739,23739,806,0,10280061,314638,16,258977,java/lang/Object@00000007FFF687B0,Hot3_2,4
3,46287,46287,1332,0,16405491,500356,26,212043,java/lang/Object@00000007FFF68820,Hot3_2,4
4,30385,30385,1092,0,10988630,335427,17,216242,java/lang/Object@00000007FFF68848,Hot3_2,4
4,39418,39418,1721,0,18041426,552730,28,273935,java/lang/Object@00000007FFF68788,Hot3_2,4
4,72030,72030,2591,0,30260477,927012,47,248789,java/lang/Object@00000007FFE04330,Hot3_2,4
3,62712,62712,2128,0,22085709,673989,35,209503,java/lang/Object@00000007FFF688B0,Hot3_2,4
3,72290,72290,2254,0,31203200,955659,48,251913,java/lang/Object@00000007FFE04330,Hot3_2,4
3,24384,24384,759,0,11159563,341375,17,265912,java/lang/Object@00000007FFF68710,Hot3_2,4
3,14631,14631,491,0,6064601,185584,9,239236,java/lang/Object@00000007FFF68710,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68878,Hot3_2,4
4,563,563,22,0,204355,6212,0,229939,java/lang/Object@00000007FFF687D8,Hot3_2,4
2,676,676,15,0,235870,7155,0,219972,java/lang/Object@00000007FFF68708,Hot3_2,4
4,15518,15518,625,0,6945262,212576,11,262941,java/lang/Object@00000007FFF68AC0,Hot3_2,4
4,79035,79035,3180,0,33777897,1033630,54,257781,java/lang/Object@00000007FFE04330,Hot3_2,4
0,6,6,0,0,1,0,0,117046,java/lang/Object@00000007FFF68A68,Hot3_2,4
3,15657,15657,503,0,7086918,217022,11,267225,java/lang/Object@00000007FFF68710,Hot3_2,4
3,40885,40885,1257,0,18190719,557046,28,264178,java/lang/Object@00000007FFF68738,Hot3_2,4
3,52104,52104,1412,0,16552972,503968,28,202490,java/lang/Object@00000007FFF687A8,Hot3_2,4
3,54062,54062,1582,0,19790929,603850,32,225832,java/lang/Object@00000007FFF68780,Hot3_2,4
3,15613,15613,480,0,7106419,217597,11,275904,java/lang/Object@00000007FFF68768,Hot3_2,4
3,39379,39379,1159,0,17713934,542855,28,267604,java/lang/Object@00000007FFF689D0,Hot3_2,4
3,80971,80971,2233,0,28722417,875711,45,209558,java/lang/Object@00000007FFF68848,Hot3_2,4
3,15031,15031,425,0,6479626,198189,10,258624,java/lang/Object@00000007FFF687F0,Hot3_2,4
4,15368,15368,633,0,7026609,215378,11,271739,java/lang/Object@00000007FFF66C00,Hot3_2,4
3,38733,38733,1151,0,17236072,527322,27,267788,java/lang/Object@00000007FFF68788,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF687D8,Hot3_2,4
2,49169,49169,1205,0,18931260,578383,29,223162,java/lang/Object@00000007FFF68730,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68788,Hot3_2,4
3,32410,32410,984,0,13978605,427550,22,263609,java/lang/Object@00000007FFF68760,Hot3_2,4
4,16635,16635,676,0,6158321,187896,10,220405,java/lang/Object@00000007FFF668B0,Hot3_2,4
3,29670,29670,818,0,11124406,339231,18,226642,java/lang/Object@00000007FFF68708,Hot3_2,4
3,1110,1110,31,0,310828,9413,1,193485,java/lang/Object@00000007FFF68708,Hot3_2,4
2,167806,167806,3828,0,64889493,1984220,99,225074,java/lang/Object@00000007FFE07370,Hot3_2,4
3,107853,107853,2707,0,38520613,1173135,59,208879,java/lang/Object@00000007FFF68708,Hot3_2,4
3,13714,13714,414,0,5002900,152525,8,212911,java/lang/Object@00000007FFF66950,Hot3_2,4
3,23622,23622,656,0,7283854,221268,12,193581,java/lang/Object@00000007FFF68780,Hot3_2,4
3,7599,7599,241,0,3182628,97391,5,258446,java/lang/Object@00000007FFF68788,Hot3_2,4
3,6797,6797,213,0,2669448,81561,4,237483,java/lang/Object@00000007FFF68878,Hot3_2,4
2,48834,48834,1135,0,17946529,544784,27,208153,java/lang/Object@00000007FFF687D0,Hot3_2,4
4,6832,6832,259,0,2913476,89207,5,258818,java/lang/Object@00000007FFF669A8,Hot3_2,4
3,29189,29189,848,0,10310142,314503,16,210773,java/lang/Object@00000007FFF688C0,Hot3_2,4
3,26643,26643,711,0,9511856,290119,15,214697,java/lang/Object@00000007FFF66B30,Hot3_2,4
3,79327,79327,2404,0,25779198,783374,41,195353,java/lang/Object@00000007FFF68708,Hot3_2,4
3,31951,31951,1044,0,14658800,449110,23,268411,java/lang/Object@00000007FFF66A98,Hot3_2,4
4,77927,77927,2911,0,33599849,1028573,53,259927,java/lang/Object@00000007FFE03AB0,Hot3_2,4
2,167320,167320,3605,0,67095334,2053409,99,225750,java/lang/Object@00000007FFE0A920,Hot3_2,4
3,32064,32064,997,0,14700324,450274,24,279344,java/lang/Object@00000007FFF68940,Hot3_2,4
4,28818,28818,1083,0,11276084,344263,18,232545,java/lang/Object@00000007FFF688E8,Hot3_2,4
4,1179,1179,42,0,379351,11561,1,214398,java/lang/Object@00000007FFF687D0,Hot3_2,4
3,37829,37829,1312,0,15092305,460963,23,235742,java/lang/Object@00000007FFF68708,Hot3_2,4
3,21120,21120,692,0,7238930,220363,11,205245,java/lang/Object@00000007FFF66F20,Hot3_2,4
6,3094,3094,177,0,1006579,30561,2,221222,java/lang/Object@00000007FFF687D8,Hot3_2,4
4,35821,35821,1388,0,14732190,451076,22,234333,java/lang/Object@00000007FFF66C00,Hot3_2,4
2,132555,132555,3295,0,52250210,1597529,80,229668,java/lang/Object@00000007FFE044F8,Hot3_2,4
3,51093,51093,1449,0,18672894,568966,29,212888,java/lang/Object@00000007FFF68780,Hot3_2,4
3,14395,14395,445,0,6111141,186716,10,255520,java/lang/Object@00000007FFF68710,Hot3_2,4
5,751,751,36,0,272413,8306,0,232110,java/lang/Object@00000007FFF68878,Hot3_2,4
3,6196,6196,203,0,2391809,72931,4,230385,java/lang/Object@00000007FFF68848,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68878,Hot3_2,4
3,18673,18673,497,0,8302320,253822,13,257280,java/lang/Object@00000007FFF68918,Hot3_2,4
4,16075,16075,563,0,7202822,220374,11,261015,java/lang/Object@00000007FFF68A70,Hot3_2,4
3,23420,23420,760,0,10763792,329593,17,280256,java/lang/Object@00000007FFF68958,Hot3_2,4
3,67577,67577,1881,0,28123980,860699,45,251451,java/lang/Object@00000007FFE04200,Hot3_2,4
3,31545,31545,983,0,13888954,425166,22,264162,java/lang/Object@00000007FFF68738,Hot3_2,4
2,178616,178616,3857,0,66138311,2019673,99,211404,java/lang/Object@00000007FFE06DE8,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF689F8,Hot3_2,4
3,38196,38196,1205,0,15699323,480542,24,242307,java/lang/Object@00000007FFF68828,Hot3_2,4
5,779,779,41,0,294307,8968,0,239138,java/lang/Object@00000007FFF68A98,Hot3_2,4
5,647,647,33,0,198376,6019,0,208446,java/lang/Object@00000007FFF68918,Hot3_2,4
4,20423,20423,730,0,8074303,246555,13,234987,java/lang/Object@00000007FFF688F0,Hot3_2,4
3,622,622,20,0,210686,6418,0,214033,java/lang/Object@00000007FFF66AC0,Hot3_2,4
3,7088,7088,200,0,2866277,87590,4,232812,java/lang/Object@00000007FFF68A18,Hot3_2,4
0,2,2,0,0,0,0,0,117648,java/lang/Object@00000007FFF66B80,Hot3_2,4
3,43887,43887,1243,0,15137399,461860,24,205593,java/lang/Object@00000007FFF68708,Hot3_2,4
3,23075,23075,745,0,9413179,287890,14,237648,java/lang/Object@00000007FFF68738,Hot3_2,4
5,933,933,47,0,386176,11820,1,248131,java/lang/Object@00000007FFF66A98,Hot3_2,4
3,6966,6966,197,0,2353848,71662,4,214662,java/lang/Object@00000007FFF68810,Hot3_2,4
3,24315,24315,844,0,10895568,333586,17,261014,java/lang/Object@00000007FFF68788,Hot3_2,4
3,23016,23016,769,0,8622839,262693,14,224812,java/lang/Object@00000007FFF689B0,Hot3_2,4
3,39640,39640,1158,0,18061417,553243,29,275045,java/lang/Object@00000007FFF68710,Hot3_2,4
3,25070,25070,817,0,10873216,333082,18,268390,java/lang/Object@00000007FFF68908,Hot3_2,4
3,24788,24788,727,0,11616188,356138,18,268379,java/lang/Object@00000007FFF68890,Hot3_2,4
4,7381,7381,259,0,3061160,93712,4,230887,java/lang/Object@00000007FFF68800,Hot3_2,4
4,11082,11082,472,0,4439142,135787,7,236753,java/lang/Object@00000007FFF68710,Hot3_2,4
3,47779,47779,1293,0,17297095,528014,28,221547,java/lang/Object@00000007FFF68960,Hot3_2,4
4,74277,74277,2880,0,25211004,768009,40,206134,java/lang/Object@00000007FFF671B8,Hot3_2,4
4,17071,17071,664,0,6530600,199623,11,240734,java/lang/Object@00000007FFF68958,Hot3_2,4
3,7043,7043,222,0,3312989,101491,5,272039,java/lang/Object@00000007FFF68738,Hot3_2,4
4,72940,72940,2987,0,32233726,987859,51,266982,java/lang/Object@00000007FFE07408,Hot3_2,4
4,796,796,32,0,317356,9676,1,240842,java/lang/Object@00000007FFF68850,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF66A68,Hot3_2,4
3,15318,15318,463,0,5351691,163205,9,212901,java/lang/Object@00000007FFF68A18,Hot3_2,4
3,25888,25888,776,0,8821617,268780,15,213828,java/lang/Object@00000007FFF68950,Hot3_2,4
1,177077,177077,2450,0,72020920,2190335,99,213172,java/lang/Object@00000007FFE042B0,Hot3_2,4
4,32672,32672,1274,0,13745212,420678,22,255455,java/lang/Object@00000007FFF68878,Hot3_2,4
2,178936,178936,3144,0,67578713,2066505,99,211046,java/lang/Object@00000007FFF68A90,Hot3_2,4
3,9527,9527,333,0,3830321,117173,6,252279,java/lang/Object@00000007FFF68AC0,Hot3_2,4
3,6491,6491,185,0,2421605,73764,4,220859,java/lang/Object@00000007FFF68780,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68878,Hot3_2,4
3,32938,32938,1103,0,15065584,460957,23,269461,java/lang/Object@00000007FFF68710,Hot3_2,4
3,735,735,25,0,236783,7186,0,200811,java/lang/Object@00000007FFF68730,Hot3_2,4
2,167013,167013,3536,0,67983364,2080660,99,226170,java/lang/Object@00000007FFE03F70,Hot3_2,4
2,178348,178348,3675,0,66887494,2042519,99,211858,java/lang/Object@00000007FFE0AAE8,Hot3_2,4
2,180094,180094,3605,0,66870355,2042504,99,209764,java/lang/Object@00000007FFF66AE0,Hot3_2,4
3,70612,70612,2239,0,26307876,803351,40,217283,java/lang/Object@00000007FFF689A0,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF689F8,Hot3_2,4
3,26470,26470,831,0,11483654,351288,18,257641,java/lang/Object@00000007FFF67238,Hot3_2,4
3,22258,22258,590,0,8793390,268863,14,232341,java/lang/Object@00000007FFF68938,Hot3_2,4
2,165237,165237,3697,0,62907174,1919730,92,210790,java/lang/Object@00000007FFF68870,Hot3_2,4
3,79997,79997,2434,0,35442659,1083527,55,259231,java/lang/Object@00000007FFE04590,Hot3_2,4
4,1674,1674,63,0,616146,18833,1,211531,java/lang/Object@00000007FFF68870,Hot3_2,4
3,23298,23298,739,0,8615695,263031,13,216819,java/lang/Object@00000007FFF687F8,Hot3_2,4
3,1225,1225,33,0,401128,12166,1,216227,java/lang/Object@00000007FFF671D0,Hot3_2,4
3,33090,33090,935,0,14843729,454604,23,263007,java/lang/Object@00000007FFF68A70,Hot3_2,4
3,2151,2151,67,0,686380,20809,1,196837,java/lang/Object@00000007FFF66BF8,Hot3_2,4
3,1583,1583,49,0,419428,12681,1,183341,java/lang/Object@00000007FFF68708,Hot3_2,4
4,682,682,26,0,275276,8420,0,246757,java/lang/Object@00000007FFF66968,Hot3_2,4
3,4333,4333,110,0,1854641,56713,3,258737,java/lang/Object@00000007FFF689D0,Hot3_2,4
3,38421,38421,1054,0,15294891,467432,24,237482,java/lang/Object@00000007FFF688C0,Hot3_2,4
4,829,829,35,0,246837,7481,0,206126,java/lang/Object@00000007FFF689F0,Hot3_2,4
3,38739,38739,1229,0,17569984,538269,28,272626,java/lang/Object@00000007FFF66F70,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68A18,Hot3_2,4
3,28589,28589,743,0,12940956,396217,19,256110,java/lang/Object@00000007FFF66980,Hot3_2,4
3,24729,24729,840,0,9017107,275309,14,217980,java/lang/Object@00000007FFF68730,Hot3_2,4
2,179888,179888,3540,0,67891965,2073532,99,210079,java/lang/Object@00000007FFF68820,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68710,Hot3_2,4
3,101670,101670,2554,0,40021022,1222120,60,225184,java/lang/Object@00000007FFE0A888,Hot3_2,4
3,20567,20567,635,0,9013872,275974,14,257267,java/lang/Object@00000007FFF68A08,Hot3_2,4
3,772,772,21,0,244003,7417,0,198671,java/lang/Object@00000007FFF68BF8,Hot3_2,4
3,9213,9213,274,0,4034331,123416,6,258228,java/lang/Object@00000007FFF68878,Hot3_2,4
2,729,729,18,0,270553,8268,0,231097,java/lang/Object@00000007FFF68810,Hot3_2,4
5,838,838,39,0,323567,9874,1,239140,java/lang/Object@00000007FFF68738,Hot3_2,4
2,175766,175766,3104,0,67881530,2072591,99,214843,java/lang/Object@00000007FFF687E8,Hot3_2,4
3,15816,15816,473,0,7108202,217563,11,264409,java/lang/Object@00000007FFF68878,Hot3_2,4
3,60416,60416,1979,0,20371929,621043,33,205873,java/lang/Object@00000007FFF66BF8,Hot3_2,4
4,35481,35481,1351,0,13168273,401838,21,224913,java/lang/Object@00000007FFF68708,Hot3_2,4
3,20415,20415,524,0,9173823,280402,14,258185,java/lang/Object@00000007FFF68710,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68768,Hot3_2,4
3,37489,37489,1055,0,16242418,496553,25,258010,java/lang/Object@00000007FFF68790,Hot3_2,4
3,32203,32203,1123,0,14179854,433788,23,270580,java/lang/Object@00000007FFE0A6C0,Hot3_2,4
3,81547,81547,2434,0,34758922,1062289,56,261616,java/lang/Object@00000007FFE04478,Hot3_2,4
3,5884,5884,177,0,2645811,80934,4,257762,java/lang/Object@00000007FFF68980,Hot3_2,4
3,23437,23437,722,0,10043320,307249,16,264574,java/lang/Object@00000007FFF68738,Hot3_2,4
3,30112,30112,967,0,12100828,370313,19,237764,java/lang/Object@00000007FFF687F0,Hot3_2,4
3,30135,30135,850,0,11077021,337764,17,210791,java/lang/Object@00000007FFF687A8,Hot3_2,4
3,51357,51357,1789,0,19290523,589320,30,222745,java/lang/Object@00000007FFF68708,Hot3_2,4
4,21237,21237,784,0,9204474,281434,14,253927,java/lang/Object@00000007FFF687F0,Hot3_2,4
3,47354,47354,1424,0,13921320,422184,24,190107,java/lang/Object@00000007FFF68BF8,Hot3_2,4
3,77810,77810,2594,0,33971728,1040049,54,265664,java/lang/Object@00000007FFE039B0,Hot3_2,4
3,78893,78893,2249,0,30270430,924473,48,229130,java/lang/Object@00000007FFE04180,Hot3_2,4
3,70639,70639,1852,0,29841343,914085,46,245349,java/lang/Object@00000007FFE04168,Hot3_2,4
4,84519,84519,3056,0,33443688,1022645,52,234804,java/lang/Object@00000007FFE0A590,Hot3_2,4
2,173994,173994,4168,0,66660438,2037495,99,217074,java/lang/Object@00000007FFE074A0,Hot3_2,4
4,15173,15173,655,0,6168132,188656,9,233379,java/lang/Object@00000007FFF688C8,Hot3_2,4
3,90277,90277,2263,0,36031604,1100824,56,234682,java/lang/Object@00000007FFE07538,Hot3_2,4
2,177258,177258,4215,0,66528591,2032929,99,213154,java/lang/Object@00000007FFF68780,Hot3_2,4
2,166349,166349,3851,0,65466924,2001063,99,227224,java/lang/Object@00000007FFE044B8,Hot3_2,4
4,11329,11329,416,0,4117185,125637,7,221186,java/lang/Object@00000007FFF67290,Hot3_2,4
3,47042,47042,1423,0,14187051,430990,24,190996,java/lang/Object@00000007FFF688B8,Hot3_2,4
3,30352,30352,1029,0,9691597,294689,16,196960,java/lang/Object@00000007FFF68708,Hot3_2,4
3,57125,57125,1584,0,20988563,640806,33,217012,java/lang/Object@00000007FFF68A90,Hot3_2,4
3,56224,56224,1624,0,18718567,570458,30,201365,java/lang/Object@00000007FFF687F8,Hot3_2,4
2,49488,49488,1228,0,18960667,579041,29,222961,java/lang/Object@00000007FFF68708,Hot3_2,4
3,91962,91962,2408,0,36280721,1108796,57,233796,java/lang/Object@00000007FFE04460,Hot3_2,4
4,24127,24127,999,0,10985406,336596,17,269084,java/lang/Object@00000007FFF687F0,Hot3_2,4
5,15599,15599,769,0,6231548,190656,10,231860,java/lang/Object@00000007FFF66C00,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF687D8,Hot3_2,4
2,180641,180641,3699,0,68760132,2099788,99,209132,java/lang/Object@00000007FFF68708,Hot3_2,4
3,18343,18343,524,0,6309485,192192,10,210916,java/lang/Object@00000007FFF68730,Hot3_2,4
3,42091,42091,1197,0,15019832,458172,24,217560,java/lang/Object@00000007FFF68780,Hot3_2,4
3,11673,11673,386,0,4520706,138115,7,234290,java/lang/Object@00000007FFF68850,Hot3_2,4
3,19015,19015,606,0,6967542,212666,11,216891,java/lang/Object@00000007FFF68A20,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF688C8,Hot3_2,4
4,17775,17775,650,0,7255964,222204,11,241916,java/lang/Object@00000007FFF68850,Hot3_2,4
3,7305,7305,222,0,3271613,100172,5,266368,java/lang/Object@00000007FFF66C00,Hot3_2,4
2,62705,62705,1557,0,23149928,706308,35,214405,java/lang/Object@00000007FFF687D0,Hot3_2,4
3,79001,79001,2316,0,34641461,1060672,54,261169,java/lang/Object@00000007FFE0A7D8,Hot3_2,4
6,900,900,50,0,363216,11059,1,235590,java/lang/Object@00000007FFF688C8,Hot3_2,4
3,6442,6442,205,0,2645881,80885,4,239427,java/lang/Object@00000007FFF66AC0,Hot3_2,4
3,37379,37379,1155,0,15038168,459280,23,236086,java/lang/Object@00000007FFF68958,Hot3_2,4
3,38588,38588,971,0,17773239,543627,27,263773,java/lang/Object@00000007FFF68710,Hot3_2,4
3,28286,28286,884,0,11292008,344327,17,234885,java/lang/Object@00000007FFF68908,Hot3_2,4
3,30043,30043,991,0,13491454,413018,21,268824,java/lang/Object@00000007FFF68878,Hot3_2,4
3,15041,15041,500,0,6724065,205850,11,265331,java/lang/Object@00000007FFF68958,Hot3_2,4
4,794,794,31,0,264424,8030,0,205867,java/lang/Object@00000007FFF66A18,Hot3_2,4
3,8195,8195,248,0,3184533,97232,5,235451,java/lang/Object@00000007FFF68818,Hot3_2,4
2,1160,1160,27,0,381421,11598,1,202949,java/lang/Object@00000007FFF68708,Hot3_2,4
3,5408,5408,159,0,2460419,75309,4,259626,java/lang/Object@00000007FFF68A20,Hot3_2,4
3,1480,1480,50,0,504504,15395,1,213654,java/lang/Object@00000007FFF688C0,Hot3_2,4
2,175723,175723,3551,0,66407233,2024415,99,215027,java/lang/Object@00000007FFF68758,Hot3_2,4
2,175511,175511,3978,0,67184081,2049384,99,215238,java/lang/Object@00000007FFF68848,Hot3_2,4
3,494,494,13,0,178084,5437,0,233306,java/lang/Object@00000007FFF68940,Hot3_2,4
3,102155,102155,2638,0,40766840,1245983,61,226222,java/lang/Object@00000007FFE03AE0,Hot3_2,4
3,9008,9008,267,0,3745887,114585,6,252608,java/lang/Object@00000007FFF68968,Hot3_2,4
4,7753,7753,282,0,3365809,103042,5,262772,java/lang/Object@00000007FFF68760,Hot3_2,4
4,57587,57587,2438,0,25673652,786082,40,265101,java/lang/Object@00000007FFE07388,Hot3_2,4
4,22831,22831,1022,0,9100194,278560,14,234141,java/lang/Object@00000007FFF670F8,Hot3_2,4
4,15994,15994,697,0,6972654,213587,11,262384,java/lang/Object@00000007FFF687B0,Hot3_2,4
3,25621,25621,719,0,11295171,345677,17,257790,java/lang/Object@00000007FFF68A70,Hot3_2,4
3,14415,14415,405,0,6563288,200945,10,258179,java/lang/Object@00000007FFF67040,Hot3_2,4
3,28905,28905,929,0,10971537,334682,17,228752,java/lang/Object@00000007FFF687D0,Hot3_2,4
4,525,525,19,0,184012,5606,0,221295,java/lang/Object@00000007FFF68820,Hot3_2,4
3,43347,43347,1217,0,15802216,482402,24,214583,java/lang/Object@00000007FFF67138,Hot3_2,4
6,452,452,27,0,151476,4596,0,213859,java/lang/Object@00000007FFF66A48,Hot3_2,4
2,173263,173263,3717,0,64870084,1982280,99,218023,java/lang/Object@00000007FFE0A578,Hot3_2,4
2,147549,147549,3532,0,58091460,1776488,89,229348,java/lang/Object@00000007FFE04590,Hot3_2,4
3,39183,39183,1052,0,14647649,446849,23,221736,java/lang/Object@00000007FFF66A18,Hot3_2,4
3,69367,69367,1924,0,29810956,914043,45,244805,java/lang/Object@00000007FFE03BE0,Hot3_2,4
3,80202,80202,2471,0,30646648,935554,48,228245,java/lang/Object@00000007FFE0A460,Hot3_2,4
2,173296,173296,3506,0,65591087,2003516,99,218007,java/lang/Object@00000007FFF68898,Hot3_2,4
2,171334,171334,3281,0,69694573,2127470,99,220417,java/lang/Object@00000007FFE0A4F8,Hot3_2,4
3,16878,16878,564,0,7406846,226709,12,262614,java/lang/Object@00000007FFF68828,Hot3_2,4
3,39157,39157,1144,0,17866014,547203,28,270614,java/lang/Object@00000007FFF66C00,Hot3_2,4
4,15299,15299,635,0,6663443,203841,11,263623,java/lang/Object@00000007FFF68790,Hot3_2,4
3,31164,31164,959,0,12812972,391403,20,243482,java/lang/Object@00000007FFF68710,Hot3_2,4
3,34127,34127,898,0,13067314,398960,20,222762,java/lang/Object@00000007FFF688C0,Hot3_2,4
3,13677,13677,391,0,4857332,147968,8,221608,java/lang/Object@00000007FFF68950,Hot3_2,4
2,10349,10349,239,0,3924981,119656,6,218606,java/lang/Object@00000007FFF688B0,Hot3_2,4
3,36096,36096,1063,0,14710968,449091,23,237158,java/lang/Object@00000007FFF68920,Hot3_2,4
3,36144,36144,1032,0,12731367,388189,20,208289,java/lang/Object@00000007FFF68950,Hot3_2,4
3,64251,64251,1740,0,24595779,751143,37,219634,java/lang/Object@00000007FFF68BF8,Hot3_2,4
3,13919,13919,440,0,5283518,160975,8,230253,java/lang/Object@00000007FFF68780,Hot3_2,4
2,180362,180362,2919,0,71240646,2173208,99,209441,java/lang/Object@00000007FFF687A8,Hot3_2,4
2,173139,173139,3762,0,66261402,2025630,99,218289,java/lang/Object@00000007FFF68870,Hot3_2,4
3,117202,117202,2970,0,42093715,1282383,65,211323,java/lang/Object@00000007FFF68708,Hot3_2,4
3,31622,31622,886,0,14246867,435888,22,260538,java/lang/Object@00000007FFF68710,Hot3_2,4
2,180150,180150,3510,0,68380408,2087937,99,209786,java/lang/Object@00000007FFF68730,Hot3_2,4
3,80540,80540,2071,0,28560319,870704,44,209356,java/lang/Object@00000007FFF68910,Hot3_2,4
3,7551,7551,253,0,3442397,105355,5,273386,java/lang/Object@00000007FFF66FE8,Hot3_2,4
5,63506,63506,2871,0,27827586,852709,44,263810,java/lang/Object@00000007FFE03ED8,Hot3_2,4
0,0,0,0,0,0,0,0,0,java/lang/Object@00000007FFF68788,Hot3_2,4
3,16249,16249,488,0,6956376,212799,11,259963,java/lang/Object@00000007FFF689F8,Hot3_2,4
3,7539,7539,245,0,3360161,102863,5,261769,java/lang/Object@00000007FFF66A48,Hot3_2,4
4,23926,23926,856,0,10457078,320493,16,259780,java/lang/Object@00000007FFF68940,Hot3_2,4
2,179273,179273,4394,0,67113471,2051724,99,210767,java/lang/Object@00000007FFF68730,Hot3_2,4
4,1880,1880,67,0,464371,14013,1,174083,java/lang/Object@00000007FFF688C0,Hot3_2,4
3,903,903,24,0,326091,9908,1,221727,java/lang/Object@00000007FFF68878,Hot3_2,4
2,167645,167645,3100,0,69896580,2136349,99,225308,java/lang/Object@00000007FFE0A6A8,Hot3_2,4
3,21122,21122,691,0,8571891,262332,13,235311,java/lang/Object@00000007FFF68850,Hot3_2,4
2,174932,174932,3781,0,65947449,2014643,99,215897,java/lang/Object@00000007FFF687A8,Hot3_2,4
3,29134,29134,844,0,11543142,352798,18,237910,java/lang/Object@00000007FFF68710,Hot3_2,4
3,631,631,18,0,243135,7418,0,261777,java/lang/Object@00000007FFF68738,Hot3_2,4
3,21423,21423,648,0,8280604,252884,13,232932,java/lang/Object@00000007FFF68950,Hot3_2,4
4,765,765,27,0,257773,7830,0,216874,java/lang/Object@00000007FFF68A40,Hot3_2,4
3,38287,38287,1029,0,14155786,431726,23,227159,java/lang/Object@00000007FFF68910,Hot3_2,4
3,61775,61775,1702,0,21707275,661977,34,209712,java/lang/Object@00000007FFF66A90,Hot3_2,4
3,75241,75241,2512,0,32326824,988841,51,255836,java/lang/Object@00000007FFE07538,Hot3_2,4
3,30274,30274,829,0,13498628,412636,21,257825,java/lang/Object@00000007FFF68710,Hot3_2,4
3,6939,6939,230,0,2704697,82771,4,237822,java/lang/Object@00000007FFF68738,Hot3_2,4
3,97208,97208,2935,0,32443213,988216,51,199556,java/lang/Object@00000007FFF68730,Hot3_2,4
2,139104,139104,3172,0,49961120,1522105,74,202199,java/lang/Object@00000007FFF68730,Hot3_2,4
3,20855,20855,679,0,7629586,233245,12,222014,java/lang/Object@00000007FFF68900,Hot3_2,4
3,29287,29287,937,0,11751611,358613,18,236690,java/lang/Object@00000007FFF68830,Hot3_2,4
3,24144,24144,725,0,10311977,315035,16,258933,java/lang/Object@00000007FFF687A8,Hot3_2,4
3,88523,88523,2836,0,30788964,939121,48,207878,java/lang/Object@00000007FFF689C8,Hot3_2,4
4,61519,61519,2171,0,22556269,688873,36,221400,java/lang/Object@00000007FFF687D0,Hot3_2,4
3,30857,30857,917,0,13114003,401050,21,261588,java/lang/Object@00000007FFF68788,Hot3_2,4
4,823,823,33,0,311244,9471,1,238307,java/lang/Object@00000007FFF689F8,Hot3_2,4
3,12851,12851,420,0,4448469,135519,7,209189,java/lang/Object@00000007FFF687A8,Hot3_2,4
3,179886,179886,4503,0,65746070,2010309,99,209964,java/lang/Object@00000007FFF68A40,Hot3_2,4
3,39907,39907,1163,0,19081976,584499,29,275385,java/lang/Object@00000007FFF68788,Hot3_2,4
4,741,741,29,0,282192,8620,0,253851,java/lang/Object@00000007FFF68C00,Hot3_2,4
3,7474,7474,252,0,3164093,96987,5,254962,java/lang/Object@00000007FFF687D8,Hot3_2,4
3,73102,73102,2435,0,26621227,812057,41,211391,java/lang/Object@00000007FFF68780,Hot3_2,4
4,15734,15734,553,0,7312128,224002,11,269581,java/lang/Object@00000007FFF68878,Hot3_2,4
3,61141,61141,1618,0,21727679,662539,34,212443,java/lang/Object@00000007FFF66BF8,Hot3_2,4
2,179748,179748,2771,0,73072243,2232927,99,210196,java/lang/Object@00000007FFF68708,Hot3_2,4
