%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME
0,131884,131884,91,0,71441731,2170325,100,287257,java/lang/Boolean@000000060A25B6C0
0,140297,140297,65,0,71311836,2163779,100,269948,java/lang/Boolean@000000060A25BD80
0,135513,135513,90,0,71586452,2171829,100,279103,java/lang/Boolean@000000060A258980
0,151223,151223,68,0,71217747,2149941,100,250386,java/lang/Boolean@000000060A2588F0
0,133722,133722,82,0,70754200,2145297,100,283281,java/lang/Boolean@000000060A25E6E0
0,128128,128128,89,0,69977321,2125753,100,295220,java/lang/Boolean@000000060A25BD70
0,136699,136699,68,0,70769753,2146760,100,276804,java/lang/Boolean@000000060A25E718
0,133957,133957,92,0,70611023,2141327,100,282695,java/lang/Boolean@000000060A25B720
0,124751,124751,95,0,68346934,2076559,100,303309,java/lang/Boolean@000000060A25B6E8
0,132395,132395,75,0,70265166,2131316,100,286135,java/lang/Boolean@000000060A25BE40
0,144113,144113,66,0,71015755,2151147,100,262830,java/lang/Boolean@000000060A2589C8
0,138019,138019,112,0,70978532,2151699,100,274409,java/lang/Boolean@000000060A25B990
0,149541,149541,99,0,70938516,2144163,100,253150,java/lang/Boolean@000000060A258978
0,145190,145190,85,0,69770535,2110728,100,260581,java/lang/Boolean@000000060A25BE40
0,127278,127278,89,0,70598194,2145652,100,297507,java/lang/Boolean@000000060A25DDF8
0,148364,148364,104,0,70907224,2147290,100,255099,java/lang/Boolean@000000060A25DE48
0,151132,151132,111,0,70723231,2134630,100,250465,java/lang/Boolean@000000060A25B3E0
0,124600,124600,64,0,71299490,2168910,100,303999,java/lang/Boolean@000000060A25BDA8
0,120167,120167,60,0,70940189,2158890,100,315072,java/lang/Boolean@000000060A25E258
0,155965,155965,68,0,70744062,2138368,100,242751,java/lang/Boolean@000000060A261558
0,135613,135613,105,0,71048926,2156611,100,279106,java/lang/Boolean@000000060A25BDA8
0,139249,139249,88,0,70868521,2149207,100,271968,java/lang/Boolean@000000060A25BBF0
0,152876,152876,80,0,69861112,2110620,100,247553,java/lang/Boolean@000000060A258670
0,155125,155125,69,0,71859044,2169657,100,243947,java/lang/Boolean@000000060A25DE68
0,146593,146593,124,0,70979850,2149739,100,258141,java/lang/Boolean@000000060A258670
0,121253,121253,70,0,70860396,2157626,100,312446,java/lang/Boolean@000000060A25BED8
0,150577,150577,75,0,71525513,2163528,100,251454,java/lang/Boolean@000000060A25BD20
0,120852,120852,57,0,71798517,2186447,100,313443,java/lang/Boolean@000000060A25E300
0,136663,136663,60,0,71115094,2158922,100,277150,java/lang/Boolean@000000060A25B7C8
0,141635,141635,58,0,71533108,2165081,100,267433,java/lang/Boolean@000000060A25E518
0,121410,121410,85,0,70361027,2141940,100,311991,java/lang/Boolean@000000060A25E528
0,153446,153446,70,0,71420262,2157878,100,246650,java/lang/Boolean@000000060A25B390
0,154773,154773,90,0,70607591,2132531,100,244491,java/lang/Boolean@000000060A25E328
0,139663,139663,86,0,70709339,2142483,100,270890,java/lang/Boolean@000000060A25BB98
0,137892,137892,63,0,70636850,2139866,100,274661,java/lang/Boolean@000000060A258980
0,152755,152755,95,0,71215237,2153072,100,247777,java/lang/Boolean@000000060A25B7B8
0,154383,154383,92,0,70895592,2141566,100,245155,java/lang/Boolean@000000060A25B5F0
0,153519,153519,111,0,70331052,2122749,100,246355,java/lang/Boolean@000000060A25E148
0,127178,127178,69,0,70220412,2133994,100,297704,java/lang/Boolean@000000060A25DF70
0,134285,134285,83,0,70311810,2133142,100,281856,java/lang/Boolean@000000060A25B4F8
0,124832,124832,100,0,70055470,2127255,100,303373,java/lang/Boolean@000000060A25E0F0
0,150205,150205,87,0,71708658,2169339,100,251797,java/lang/Boolean@000000060A25B7B8
0,130161,130161,71,0,71742269,2179554,100,290881,java/lang/Boolean@000000060A258558
0,143490,143490,87,0,71350086,2159795,100,263836,java/lang/Boolean@000000060A25DFD0
0,124705,124705,77,0,71097092,2162028,100,303528,java/lang/Boolean@000000060A25BE08
0,125498,125498,88,0,70616624,2144710,100,301834,java/lang/Boolean@000000060A25B5F0
0,123761,123761,75,0,70346829,2138930,100,305972,java/lang/Boolean@000000060A25BD48
0,122994,122994,76,0,71018814,2159385,100,308003,java/lang/Boolean@000000060A25BD48
0,133525,133525,78,0,69718811,2113471,100,283667,java/lang/Boolean@000000060A25BB90
0,152188,152188,70,0,71150346,2149429,100,248816,java/lang/Boolean@000000060A25BB48
0,136174,136174,97,0,72222948,2193138,100,278176,java/lang/Boolean@000000060A25B5B8
0,152273,152273,85,0,71475110,2158735,100,248447,java/lang/Boolean@000000060A258980
0,144234,144234,94,0,70989626,2149010,100,262257,java/lang/Boolean@000000060A258558
0,150599,150599,80,0,71937558,2174117,100,251320,java/lang/Boolean@000000060A25BEB8
0,136102,136102,75,0,71365704,2167142,100,278406,java/lang/Boolean@000000060A258960
0,150438,150438,119,0,71740393,2167992,100,251531,java/lang/Boolean@000000060A25BAB0
0,119723,119723,73,0,71573849,2176379,100,316480,java/lang/Boolean@000000060A25B8F8
0,147122,147122,125,0,71094373,2153547,100,257434,java/lang/Boolean@000000060A25BD10
0,138126,138126,76,0,70808344,2146136,100,274154,java/lang/Boolean@000000060A25BE40
0,136652,136652,89,0,71059002,2154446,100,277020,java/lang/Boolean@000000060A25BCB0
0,140434,140434,107,0,70655167,2139480,100,269576,java/lang/Boolean@000000060A258958
0,127233,127233,77,0,70855840,2154318,100,297693,java/lang/Boolean@000000060A25E750
0,136096,136096,73,0,71335135,2163854,100,278234,java/lang/Boolean@000000060A25BD80
0,120227,120227,67,0,70923074,2157140,100,314964,java/lang/Boolean@000000060A25BA88
0,144697,144697,104,0,71447740,2163592,100,261650,java/lang/Boolean@000000060A258978
0,155783,155783,88,0,70325762,2123031,100,242747,java/lang/Boolean@000000060A25E540
0,151317,151317,102,0,69827524,2108435,100,250069,java/lang/Boolean@000000060A25BBE0
0,119979,119979,65,0,72403629,2203255,100,315732,java/lang/Boolean@000000060A25B8A0
0,142294,142294,94,0,70674389,2137903,100,265936,java/lang/Boolean@000000060A25E420
0,132236,132236,83,0,70764206,2147392,100,286237,java/lang/Boolean@000000060A25B568
0,134879,134879,69,0,70876332,2149865,100,280900,java/lang/Boolean@000000060A25BCC0
0,151450,151450,65,0,72868141,2201076,100,250055,java/lang/Boolean@000000060A25DF98
0,146662,146662,104,0,70039307,2118804,100,257919,java/lang/Boolean@000000060A25B898
0,127294,127294,70,0,68710540,2087196,100,297436,java/lang/Boolean@000000060A25B8E8
0,134345,134345,96,0,71500998,2166362,100,281963,java/lang/Boolean@000000060A25E6E0
0,126912,126912,75,0,70311566,2136241,100,298364,java/lang/Boolean@000000060A2585C0
0,140397,140397,103,0,70246777,2126254,100,269487,java/lang/Boolean@000000060A25DE08
0,126570,126570,85,0,70050022,2127439,100,299151,java/lang/Boolean@000000060A25E8A8
0,148241,148241,93,0,72191433,2186454,100,255275,java/lang/Boolean@000000060A25E3F8
0,119271,119271,55,0,69642284,2119412,100,317296,java/lang/Boolean@000000060A25BD48
0,143961,143961,87,0,71248141,2158751,100,263030,java/lang/Boolean@000000060A2588F0
0,122916,122916,78,0,70314946,2138027,100,307848,java/lang/Boolean@000000060A25BE20
0,129452,129452,70,0,71226114,2165002,100,292576,java/lang/Boolean@000000060A25E198
0,156227,156227,66,0,71488382,2158271,100,242430,java/lang/Boolean@000000060A25BC68
0,136120,136120,83,0,68901179,2088393,100,277970,java/lang/Boolean@000000060A25BA28
0,119052,119052,108,0,71457248,2175370,100,318198,java/lang/Boolean@000000060A258558
0,146419,146419,80,0,70828969,2143117,100,258533,java/lang/Boolean@000000060A25E750
0,123620,123620,76,0,70622349,2147915,100,306403,java/lang/Boolean@000000060A25B5F0
0,126137,126137,107,0,70997050,2157461,100,300167,java/lang/Boolean@000000060A25BDA8
0,125093,125093,62,0,70244362,2134368,100,302612,java/lang/Boolean@000000060A261428
0,140908,140908,87,0,70766600,2142440,100,268597,java/lang/Boolean@000000060A25E518
0,133519,133519,86,0,70953983,2150308,100,283710,java/lang/Boolean@000000060A25BE18
0,119165,119165,110,0,69731729,2121319,100,317788,java/lang/Boolean@000000060A25B860
0,146816,146816,104,0,70418167,2131256,100,257659,java/lang/Boolean@000000060A25BED8
0,151674,151674,123,0,71468823,2159267,100,249595,java/lang/Boolean@000000060A25BD10
0,139318,139318,133,0,71579327,2171488,100,271617,java/lang/Boolean@000000060A25BDA8
0,130415,130415,81,0,71334609,2167239,100,290464,java/lang/Boolean@000000060A25B428
0,122461,122461,56,0,70743099,2151253,100,309308,java/lang/Boolean@000000060A25BDA8
0,141337,141337,107,0,70593180,2137609,100,267823,java/lang/Boolean@000000060A25B980
0,125036,125036,74,0,70349474,2137233,100,302657,java/lang/Boolean@000000060A25BBE0
0,134556,134556,89,0,70151727,2128928,100,281424,java/lang/Boolean@000000060A25E388
0,141674,141674,107,0,71218664,2154240,100,267250,java/lang/Boolean@000000060A25B748
0,141777,141777,71,0,71455228,2161830,100,267020,java/lang/Boolean@000000060A258670
0,124355,124355,68,0,71765608,2182365,100,304673,java/lang/Boolean@000000060A25E3E8
0,147217,147217,91,0,71033488,2151399,100,257183,java/lang/Boolean@000000060A25E2C8
0,146690,146690,75,0,70667562,2138463,100,258188,java/lang/Boolean@000000060A258558
0,126061,126061,65,0,71212646,2162355,100,300462,java/lang/Boolean@000000060A25BA18
0,124881,124881,85,0,69002117,2096324,100,303102,java/lang/Boolean@000000060A25BCC0
0,132099,132099,67,0,71258785,2165282,100,286731,java/lang/Boolean@000000060A25E160
0,145868,145868,112,0,69654936,2106539,100,259560,java/lang/Boolean@000000060A261530
0,152379,152379,101,0,70942393,2142423,100,248343,java/lang/Boolean@000000060A25B5F0
0,131445,131445,93,0,71256978,2163009,100,288077,java/lang/Boolean@000000060A258558
0,147699,147699,157,0,72104359,2184413,100,256344,java/lang/Boolean@000000060A258978
0,123577,123577,96,0,69602675,2115314,100,306271,java/lang/Boolean@000000060A25B6B0
0,124314,124314,72,0,70706898,2150716,100,304717,java/lang/Boolean@000000060A25B990
0,129511,129511,77,0,70484953,2139950,100,292496,java/lang/Boolean@000000060A25B6F8
0,132402,132402,83,0,71131592,2158816,100,285995,java/lang/Boolean@000000060A25BAB0
0,149627,149627,98,0,71082824,2147244,100,252863,java/lang/Boolean@000000060A25BDA8
0,123482,123482,71,0,71866329,2185798,100,306602,java/lang/Boolean@000000060A25B558
0,140533,140533,114,0,70027640,2119295,100,269439,java/lang/Boolean@000000060A25E950
0,152573,152573,122,0,70760197,2137778,99,247831,java/lang/Boolean@000000060A25BAB0
0,135728,135728,84,0,71118529,2158331,100,279070,java/lang/Boolean@000000060A2585C0
0,147807,147807,117,0,72869043,2208905,100,256081,java/lang/Boolean@000000060A25B478
0,128839,128839,88,0,70503148,2141365,100,293927,java/lang/Boolean@000000060A25B558
0,134537,134537,75,0,67764382,2054342,100,281514,java/lang/Boolean@000000060A25E518
0,124113,124113,71,0,69404618,2110397,100,305231,java/lang/Boolean@000000060A25B958
0,122971,122971,74,0,71455458,2172827,100,307937,java/lang/Boolean@000000060A25B428
0,132913,132913,69,0,70779042,2146125,100,284884,java/lang/Boolean@000000060A25BD20
0,137942,137942,110,0,70124652,2126551,100,274360,java/lang/Boolean@000000060A25E4E0
0,139454,139454,74,0,71222778,2160649,100,271463,java/lang/Boolean@000000060A25BDA8
0,131608,131608,84,0,70095314,2127539,100,287625,java/lang/Boolean@000000060A25E188
0,146383,146383,90,0,70350432,2129502,100,258410,java/lang/Boolean@000000060A258558
0,146615,146615,94,0,69256578,2095625,100,258093,java/lang/Boolean@000000060A25B438
0,124202,124202,67,0,70653498,2148756,100,304913,java/lang/Boolean@000000060A25BD20
0,120497,120497,78,0,69470344,2112918,100,314211,java/lang/Boolean@000000060A258A38
0,122764,122764,81,0,70968978,2159242,100,308383,java/lang/Boolean@000000060A25BCD8
0,148002,148002,117,0,69684106,2107261,100,255628,java/lang/Boolean@000000060A25E658
0,150386,150386,107,0,71422143,2155996,100,251616,java/lang/Boolean@000000060A261568
0,119440,119440,56,0,71331305,2168863,100,316961,java/lang/Boolean@000000060A25E518
0,122567,122567,106,0,70822549,2154447,100,308933,java/lang/Boolean@000000060A25E610
0,128520,128520,96,0,71340233,2168678,100,294621,java/lang/Boolean@000000060A25B4D0
0,131798,131798,76,0,70970085,2154652,100,287410,java/lang/Boolean@000000060A25B9B8
0,123083,123083,117,0,70786700,2153191,100,307778,java/lang/Boolean@000000060A258958
0,143930,143930,119,0,70225376,2125701,99,262712,java/lang/Boolean@000000060A25B438
0,154019,154019,80,0,71470505,2158198,100,245712,java/lang/Boolean@000000060A25B990
0,129780,129780,75,0,69595208,2113524,100,291858,java/lang/Boolean@000000060A25BD58
0,148004,148004,95,0,70674547,2140154,100,255571,java/lang/Boolean@000000060A2588F8
0,122317,122317,76,0,68383663,2079195,100,309724,java/lang/Boolean@000000060A25B488
0,152856,152856,106,0,69926455,2112075,99,247407,java/lang/Boolean@000000060A25B628
0,141476,141476,96,0,71152469,2155078,100,267490,java/lang/Boolean@000000060A25BC88
0,152144,152144,91,0,71169500,2150845,100,248704,java/lang/Boolean@000000060A25BC18
0,122557,122557,50,0,71337112,2170338,100,309211,java/lang/Boolean@000000060A25B9B8
0,134845,134845,83,0,71785984,2176964,100,280995,java/lang/Boolean@000000060A25DE08
0,125466,125466,45,0,71246212,2166495,100,302019,java/lang/Boolean@000000060A258558
0,151164,151164,80,0,72052758,2174574,100,250375,java/lang/Boolean@000000060A25E230
0,143816,143816,132,0,71172917,2154152,100,263126,java/lang/Boolean@000000060A25E188
0,120810,120810,54,0,70861453,2156399,100,313502,java/lang/Boolean@000000060A25DF00
0,145458,145458,63,0,71711001,2171159,100,260355,java/lang/Boolean@000000060A25B5F0
0,123752,123752,63,0,70680044,2148954,100,306083,java/lang/Boolean@000000060A261688
0,145472,145472,99,0,70894170,2146630,100,260116,java/lang/Boolean@000000060A25BAB0
0,136483,136483,63,0,70663003,2143015,100,277381,java/lang/Boolean@000000060A25E648
0,132180,132180,84,0,70083651,2124703,100,286439,java/lang/Boolean@000000060A2588F0
0,142531,142531,89,0,70951707,2146726,100,265531,java/lang/Boolean@000000060A2588F0
0,149849,149849,72,0,71312926,2161706,100,252748,java/lang/Boolean@000000060A25E588
0,139732,139732,77,0,71560358,2170926,100,270998,java/lang/Boolean@000000060A25B568
0,124825,124825,64,0,70214902,2134855,100,303451,java/lang/Boolean@000000060A25E810
0,136436,136436,82,0,70843015,2148450,100,277504,java/lang/Boolean@000000060A25B438
0,152272,152272,80,0,69282067,2089846,100,248395,java/lang/Boolean@000000060A25E2C8
0,151655,151655,81,0,70349461,2126049,100,249567,java/lang/Boolean@000000060A25BC88
0,148611,148611,98,0,71113117,2152753,100,254837,java/lang/Boolean@000000060A25BB48
0,124525,124525,57,0,71949934,2189640,100,304298,java/lang/Boolean@000000060A25B5B8
0,132458,132458,85,0,70764834,2147449,100,285808,java/lang/Boolean@000000060A25B568
0,132619,132619,79,0,70554208,2140656,100,285425,java/lang/Boolean@000000060A25B748
0,132894,132894,71,0,70694868,2142610,100,285161,java/lang/Boolean@000000060A25B958
0,124568,124568,56,0,69841247,2121661,100,304081,java/lang/Boolean@000000060A258980
0,123770,123770,98,0,69000368,2097280,100,305910,java/lang/Boolean@000000060A2615F0
0,127852,127852,52,0,71069389,2160808,100,296341,java/lang/Boolean@000000060A25BB20
0,151467,151467,64,0,71577123,2162981,100,249706,java/lang/Boolean@000000060A25DFC0
0,143148,143148,85,0,70838156,2143913,100,264446,java/lang/Boolean@000000060A25B780
0,139779,139779,65,0,71009968,2153222,100,270846,java/lang/Boolean@000000060A25E2B8
0,134194,134194,70,0,70925561,2151455,100,282058,java/lang/Boolean@000000060A25E5B0
0,124712,124712,68,0,70502898,2144846,100,303655,java/lang/Boolean@000000060A25BD58
0,152973,152973,88,0,70746770,2137531,100,247289,java/lang/Boolean@000000060A25E518
0,147061,147061,96,0,71039875,2151448,100,257379,java/lang/Boolean@000000060A25B8F8
0,153027,153027,85,0,70605042,2133331,100,247396,java/lang/Boolean@000000060A25E198
0,119206,119206,57,0,70403033,2141602,100,317745,java/lang/Boolean@000000060A25BBE0
0,154889,154889,93,0,70937037,2142349,100,244382,java/lang/Boolean@000000060A25B5C8
0,134956,134956,84,0,71464743,2167263,100,280450,java/lang/Boolean@000000060A25E360
0,124490,124490,62,0,69964138,2125569,100,304051,java/lang/Boolean@000000060A25E2B8
0,143730,143730,71,0,70606377,2140061,100,263488,java/lang/Boolean@000000060A25E100
0,120415,120415,91,0,70297930,2140167,100,314570,java/lang/Boolean@000000060A25B730
0,133832,133832,62,0,71088305,2155322,100,283034,java/lang/Boolean@000000060A25E4A8
0,137326,137326,91,0,70325239,2132249,100,275623,java/lang/Boolean@000000060A25E7C0
0,132129,132129,93,0,70191402,2129425,100,286394,java/lang/Boolean@000000060A25B9E0
0,145835,145835,112,0,72010404,2179752,100,259528,java/lang/Boolean@000000060A25E220
0,130509,130509,77,0,71100584,2158348,100,290145,java/lang/Boolean@000000060A25E360
0,119999,119999,69,0,71052338,2162157,100,315554,java/lang/Boolean@000000060A25B568
0,152037,152037,119,0,70793818,2137937,100,248864,java/lang/Boolean@000000060A25BA18
0,155275,155275,96,0,70851268,2139696,99,243478,java/lang/Boolean@000000060A25BC68
0,121568,121568,76,0,70914858,2158651,100,311388,java/lang/Boolean@000000060A25B590
0,147636,147636,135,0,72104550,2183365,100,256433,java/lang/Boolean@000000060A2614C0
0,132644,132644,92,0,71169058,2158082,100,285511,java/lang/Boolean@000000060A2587A8
0,136240,136240,81,0,70560086,2140252,100,277798,java/lang/Boolean@000000060A25BD10
0,120676,120676,73,0,70597586,2149341,100,313861,java/lang/Boolean@000000060A25E198
0,121996,121996,67,0,70808036,2154857,100,310556,java/lang/Boolean@000000060A25E750
0,132410,132410,66,0,70714113,2148042,100,286060,java/lang/Boolean@000000060A25E3C0
0,120069,120069,66,0,70780084,2154860,100,315523,java/lang/Boolean@000000060A25BDD8
0,125604,125604,107,0,70592096,2144370,100,301581,java/lang/Boolean@000000060A25B980
0,127739,127739,85,0,70514889,2143456,100,296525,java/lang/Boolean@000000060A25B308
0,118586,118586,70,0,70703894,2151368,100,319382,java/lang/Boolean@000000060A25E350
0,135628,135628,93,0,70727206,2144713,100,279060,java/lang/Boolean@000000060A25E360
0,142848,142848,81,0,71192243,2155413,100,265021,java/lang/Boolean@000000060A25E6B8
0,137503,137503,90,0,70715877,2143988,100,275137,java/lang/Boolean@000000060A25BE68
0,155214,155214,77,0,71527777,2159427,100,243755,java/lang/Boolean@000000060A25DD70
0,119796,119796,70,0,70281969,2138507,100,315917,java/lang/Boolean@000000060A25E3C0
0,125912,125912,80,0,69384385,2107450,100,300620,java/lang/Boolean@000000060A25B6F8
0,133992,133992,120,0,70219557,2131292,100,282540,java/lang/Boolean@000000060A25B8C0
0,128918,128918,78,0,70439339,2140432,100,293628,java/lang/Boolean@000000060A258950
0,154177,154177,105,0,71095716,2148718,100,245560,java/lang/Boolean@000000060A25B850
0,134581,134581,66,0,71380880,2163458,100,281513,java/lang/Boolean@000000060A25BB60
0,133025,133025,91,0,71105902,2156519,100,284555,java/lang/Boolean@000000060A261638
0,152806,152806,78,0,72997726,2203468,100,247830,java/lang/Boolean@000000060A25BA78
0,139654,139654,112,0,71500764,2166860,100,271162,java/lang/Boolean@000000060A25BA18
0,119595,119595,66,0,70219106,2136590,100,316743,java/lang/Boolean@000000060A2588F8
0,157563,157563,83,0,71587374,2161021,100,240347,java/lang/Boolean@000000060A25BCE8
0,134630,134630,101,0,69967836,2123319,100,280950,java/lang/Boolean@000000060A25BA88
0,145712,145712,88,0,70937316,2146500,100,259742,java/lang/Boolean@000000060A25BDA8
0,128956,128956,75,0,70712459,2148899,100,293579,java/lang/Boolean@000000060A25BDA8
0,129714,129714,69,0,70277803,2133955,100,291827,java/lang/Boolean@000000060A25E2B8
0,124229,124229,73,0,70748491,2152012,100,304727,java/lang/Boolean@000000060A25B888
0,131580,131580,61,0,71422567,2170228,100,287907,java/lang/Boolean@000000060A25BD70
0,120409,120409,59,0,70576869,2149798,100,314533,java/lang/Boolean@000000060A25B6E8
0,125501,125501,94,0,70295406,2134792,100,301522,java/lang/Boolean@000000060A25BBF0
0,125588,125588,60,0,67433419,2048606,100,301665,java/lang/Boolean@000000060A25BA18
0,130340,130340,74,0,71225881,2164143,100,290349,java/lang/Boolean@000000060A2589D0
0,122437,122437,69,0,71271250,2167697,100,309503,java/lang/Boolean@000000060A25B508
0,121217,121217,61,0,70443663,2144853,100,312571,java/lang/Boolean@000000060A2588F0
0,135034,135034,95,0,70172818,2129051,100,280290,java/lang/Boolean@000000060A25E588
0,126048,126048,82,0,70031974,2128223,100,300370,java/lang/Boolean@000000060A25B920
0,133261,133261,63,0,68886610,2089159,100,284293,java/lang/Boolean@000000060A2614D0
0,155847,155847,149,0,71763584,2167651,100,242851,java/lang/Boolean@000000060A25BAC0
0,126409,126409,97,0,68867692,2090747,100,299498,java/lang/Boolean@000000060A25BCE8
0,129965,129965,61,0,70283460,2132185,100,291499,java/lang/Boolean@000000060A25B948
0,142559,142559,116,0,70816595,2143424,100,265443,java/lang/Boolean@000000060A25B628
0,127784,127784,56,0,71111131,2162120,100,296385,java/lang/Boolean@000000060A25B638
0,136081,136081,74,0,69956433,2120996,100,278273,java/lang/Boolean@000000060A25B730
0,130940,130940,76,0,70186604,2130326,100,289066,java/lang/Boolean@000000060A25B780
0,147708,147708,85,0,71133721,2153916,100,256372,java/lang/Boolean@000000060A25E490
0,148029,148029,86,0,71610327,2168712,100,255716,java/lang/Boolean@000000060A25E268
0,120602,120602,58,0,70705083,2151130,100,314001,java/lang/Boolean@000000060A25BA88
0,121922,121922,96,0,70320896,2139683,100,310408,java/lang/Boolean@000000060A25BA88
0,135169,135169,88,0,70689188,2145580,100,280041,java/lang/Boolean@000000060A258958
0,121202,121202,73,0,71562308,2180273,100,312628,java/lang/Boolean@000000060A25BD48
0,137148,137148,104,0,69277559,2099918,100,275792,java/lang/Boolean@000000060A25B438
0,143401,143401,112,0,71058919,2152167,100,263878,java/lang/Boolean@000000060A25BCC0
0,119469,119469,92,0,69920018,2128095,100,316922,java/lang/Boolean@000000060A25B710
0,143189,143189,96,0,71831094,2176327,100,264432,java/lang/Boolean@000000060A25E328
0,119450,119450,85,0,69639418,2118596,100,317055,java/lang/Boolean@000000060A25B8F8
0,132832,132832,117,0,70541735,2138750,100,285103,java/lang/Boolean@000000060A25E648
0,124372,124372,71,0,71148474,2163469,100,304515,java/lang/Boolean@000000060A25BD70
0,131697,131697,61,0,69253907,2101126,100,287565,java/lang/Boolean@000000060A25B4C0
0,146671,146671,96,0,72008302,2180586,100,258176,java/lang/Boolean@000000060A258558
0,143188,143188,94,0,69275524,2096011,100,264243,java/lang/Boolean@000000060A25B730
0,151418,151418,93,0,70682516,2134699,100,250040,java/lang/Boolean@000000060A25B5E0
0,135347,135347,83,0,71001055,2155277,100,279789,java/lang/Boolean@000000060A25B308
0,154983,154983,118,0,71289325,2153538,100,244097,java/lang/Boolean@000000060A25B558
0,120487,120487,82,0,69183499,2105028,100,314149,java/lang/Boolean@000000060A25BB80
0,141454,141454,82,0,70909447,2145113,100,267600,java/lang/Boolean@000000060A25B850
0,145852,145852,97,0,70031995,2118648,100,259554,java/lang/Boolean@000000060A25E7F8
0,119826,119826,80,0,70677993,2149985,100,316196,java/lang/Boolean@000000060A258958
0,143480,143480,87,0,72432995,2191543,100,263997,java/lang/Boolean@000000060A25B7B8
0,134439,134439,82,0,71187656,2160836,100,281763,java/lang/Boolean@000000060A25E3E8
0,151409,151409,90,0,70269268,2120528,100,250027,java/lang/Boolean@000000060A25BDA8
0,145959,145959,99,0,70653442,2138450,100,259267,java/lang/Boolean@000000060A25E128
0,153634,153634,103,0,69744614,2105527,100,246355,java/lang/Boolean@000000060A25B7B8
0,145373,145373,77,0,70893738,2146117,100,260360,java/lang/Boolean@000000060A25DFC0
0,141665,141665,91,0,69806622,2114361,100,267193,java/lang/Boolean@000000060A25BDA8
0,149409,149409,123,0,71870550,2173941,100,253415,java/lang/Boolean@000000060A25BCC0
0,140410,140410,95,0,71039240,2155703,100,269715,java/lang/Boolean@000000060A25B7B8
0,136568,136568,91,0,70310510,2131308,100,277238,java/lang/Boolean@000000060A261558
0,155318,155318,88,0,71431636,2157297,100,243487,java/lang/Boolean@000000060A25B7E0
0,130002,130002,68,0,71358085,2167547,100,291377,java/lang/Boolean@000000060A25E648
0,121093,121093,72,0,71065524,2165457,100,312730,java/lang/Boolean@000000060A25B730
0,150477,150477,115,0,70027439,2115607,100,251451,java/lang/Boolean@000000060A25BDA8
0,152876,152876,86,0,71220616,2152035,100,247611,java/lang/Boolean@000000060A25B600
0,121139,121139,60,0,69270779,2110844,100,312695,java/lang/Boolean@000000060A25BA18
0,125630,125630,95,0,69715187,2117273,100,301287,java/lang/Boolean@000000060A2617C8
0,149482,149482,94,0,71398995,2159829,100,253184,java/lang/Boolean@000000060A25BC78
0,123567,123567,52,0,71357751,2170419,100,306633,java/lang/Boolean@000000060A25B9C8
0,119403,119403,84,0,70621817,2148440,100,317147,java/lang/Boolean@000000060A2616F8
0,140883,140883,103,0,71282408,2158217,100,268692,java/lang/Boolean@000000060A261438
0,130323,130323,87,0,69847198,2121677,100,290506,java/lang/Boolean@000000060A25E290
0,153993,153993,127,0,70603406,2133237,100,245651,java/lang/Boolean@000000060A25BA18
0,144868,144868,83,0,71984319,2180821,100,261433,java/lang/Boolean@000000060A25E188
0,123513,123513,70,0,70159914,2132996,100,306453,java/lang/Boolean@000000060A25BB48
0,133199,133199,124,0,69937452,2119038,100,284361,java/lang/Boolean@000000060A258558
0,120686,120686,70,0,69907090,2127886,100,313825,java/lang/Boolean@000000060A25E5E8
0,144889,144889,113,0,70805901,2144124,100,261335,java/lang/Boolean@000000060A25E258
0,137893,137893,87,0,68645909,2080720,100,274450,java/lang/Boolean@000000060A261428
0,133160,133160,90,0,70603469,2140781,100,284271,java/lang/Boolean@000000060A25BDA8
0,139522,139522,71,0,70961151,2152471,100,271481,java/lang/Boolean@000000060A2615C8
0,153489,153489,77,0,70355749,2123816,100,246461,java/lang/Boolean@000000060A25BA50
0,150951,150951,102,0,70717912,2134805,100,250698,java/lang/Boolean@000000060A25B8E8
0,121477,121477,58,0,69913800,2126274,100,311878,java/lang/Boolean@000000060A258670
0,130255,130255,77,0,70653282,2145203,100,290725,java/lang/Boolean@000000060A25EA48
0,127621,127621,65,0,70713920,2151309,100,296759,java/lang/Boolean@000000060A25BBE0
0,121044,121044,52,0,71805362,2183120,100,312877,java/lang/Boolean@000000060A25B698
0,144511,144511,71,0,71238715,2158113,100,262034,java/lang/Boolean@000000060A25BC88
0,142995,142995,94,0,70224417,2126565,100,264832,java/lang/Boolean@000000060A25BDA8
0,118924,118924,84,0,70625034,2148795,100,318600,java/lang/Boolean@000000060A25E230
0,135892,135892,85,0,71841559,2181427,100,278750,java/lang/Boolean@000000060A261698
0,127635,127635,69,0,71238412,2165208,100,296625,java/lang/Boolean@000000060A25B850
0,134596,134596,64,0,71340978,2162291,100,281275,java/lang/Boolean@000000060A25E198
0,120043,120043,107,0,70796619,2155115,100,315512,java/lang/Boolean@000000060A25E388
0,135196,135196,92,0,70943331,2153601,100,279977,java/lang/Boolean@000000060A25E5B0
0,130369,130369,84,0,70459140,2140160,100,290444,java/lang/Boolean@000000060A258960
0,145901,145901,85,0,71442914,2161851,100,259483,java/lang/Boolean@000000060A25BAB0
0,128894,128894,85,0,70962067,2157194,100,293858,java/lang/Boolean@000000060A25B4D0
